mass_A
t,x,y
1.320483333E2,-1.025044374E-1,-5.208365709E-2
1.320525000E2,-1.021497665E-1,-5.846078745E-2
1.320566667E2,-1.007423018E-1,-6.686396391E-2
1.320608333E2,-1.002699514E-1,-7.260099499E-2
1.320650000E2,-9.774570392E-2,-7.894432029E-2
1.320691667E2,-9.789157889E-2,-8.596751552E-2
1.320733333E2,-9.575417493E-2,-9.206156211E-2
1.320775000E2,-9.438051533E-2,-9.829516206E-2
1.320816667E2,-9.248841299E-2,-1.050312965E-1
1.320858333E2,-9.033311223E-2,-1.122739424E-1
1.320900000E2,-8.856465498E-2,-1.192673096E-1
1.320941667E2,-8.564362133E-2,-1.264980244E-1
1.320983333E2,-8.351218297E-2,-1.322092045E-1
1.321025000E2,-8.135887074E-2,-1.393242283E-1
1.321066667E2,-7.792085192E-2,-1.463018324E-1
1.321108333E2,-7.548612461E-2,-1.519501746E-1
1.321150000E2,-7.275678564E-2,-1.591283190E-1
1.321191667E2,-6.885296637E-2,-1.663784217E-1
1.321233333E2,-6.522829263E-2,-1.730913235E-1
1.321275000E2,-6.178830989E-2,-1.795363279E-1
1.321316667E2,-5.556365025E-2,-1.851256176E-1
1.321358333E2,-5.192632240E-2,-1.926506478E-1
1.321400000E2,-4.946502022E-2,-1.968891643E-1
1.321441667E2,-4.324590448E-2,-2.037884527E-1
1.321483333E2,-3.995488428E-2,-2.085621332E-1
1.321525000E2,-3.345839296E-2,-2.132372833E-1
1.321566667E2,-2.605642444E-2,-2.194153341E-1
1.321608333E2,-1.860922837E-2,-2.223680816E-1
1.321650000E2,-1.184812878E-2,-2.281381382E-1
1.321691667E2,-7.805256149E-3,-2.297429386E-1
1.321733333E2,-1.166614436E-3,-2.325202345E-1
1.321775000E2,6.747474308E-3,-2.344437600E-1
1.321816667E2,1.390838252E-2,-2.366822564E-1
1.321858333E2,2.189708077E-2,-2.385288106E-1
1.321900000E2,3.057143557E-2,-2.405921078E-1
1.321941667E2,3.833748624E-2,-2.427453664E-1
1.321983333E2,4.972258240E-2,-2.436292941E-1
1.322025000E2,5.703625238E-2,-2.459412191E-1
1.322066667E2,6.246836338E-2,-2.442645939E-1
1.322108333E2,7.179412802E-2,-2.443467118E-1
1.322150000E2,8.105354961E-2,-2.450363340E-1
1.322191667E2,9.029998106E-2,-2.448922615E-1
1.322233333E2,9.901587956E-2,-2.447564555E-1
1.322275000E2,1.081853397E-1,-2.445377736E-1
1.322316667E2,1.178059995E-1,-2.440846349E-1
1.322358333E2,1.266593078E-1,-2.430369820E-1
1.322400000E2,1.364943488E-1,-2.417466058E-1
1.322441667E2,1.443718290E-1,-2.413206283E-1
1.322483333E2,1.545822793E-1,-2.397969763E-1
1.322525000E2,1.634960260E-1,-2.377628670E-1
1.322566667E2,1.718898681E-1,-2.364191379E-1
1.322608333E2,1.804945485E-1,-2.340108002E-1
1.322650000E2,1.900075331E-1,-2.315125010E-1
1.322691667E2,1.983777567E-1,-2.286529635E-1
1.322733333E2,2.075862007E-1,-2.253720029E-1
1.322775000E2,2.184435352E-1,-2.222756046E-1
1.322816667E2,2.277775663E-1,-2.228882554E-1
1.322858333E2,2.347471652E-1,-2.128487036E-1
