mass_A
t,x,y
1.313354167E2,3.279674040E-1,3.694953389E-1
1.313395833E2,3.306001383E-1,3.665882584E-1
1.313437500E2,3.332434507E-1,3.629104809E-1
1.313479167E2,3.363604122E-1,3.586282242E-1
1.313520833E2,3.393164433E-1,3.550354000E-1
1.313562500E2,3.416156073E-1,3.511693128E-1
1.313608333E2,3.443879954E-1,3.465169796E-1
1.313650000E2,3.474870039E-1,3.421333765E-1
1.313691667E2,3.495988987E-1,3.374719778E-1
1.313733333E2,3.525051985E-1,3.326893591E-1
1.313775000E2,3.552784931E-1,3.279709766E-1
1.313816667E2,3.570601413E-1,3.233050450E-1
1.313858333E2,3.587160367E-1,3.181749550E-1
1.313900000E2,3.616250562E-1,3.131941883E-1
1.313941667E2,3.638862743E-1,3.072796655E-1
1.313983333E2,3.652879446E-1,3.014194067E-1
1.314025000E2,3.670271140E-1,2.950352861E-1
1.314066667E2,3.683464169E-1,2.903630087E-1
1.314108333E2,3.698901580E-1,2.837780204E-1
1.314150000E2,3.714936025E-1,2.776562840E-1
1.314191667E2,3.731225609E-1,2.706063832E-1
1.314233333E2,3.741880737E-1,2.644542696E-1
1.314275000E2,3.746307093E-1,2.577329941E-1
1.314316667E2,3.755637886E-1,2.510184501E-1
1.314358333E2,3.757261708E-1,2.442933280E-1
1.314400000E2,3.761697681E-1,2.375019891E-1
1.314441667E2,3.766928500E-1,2.309559142E-1
1.314483333E2,3.769219505E-1,2.238904495E-1
1.314525000E2,3.770126064E-1,2.172855169E-1
1.314566667E2,3.766581417E-1,2.094193013E-1
1.314608333E2,3.764276166E-1,2.021493427E-1
1.314650000E2,3.761970915E-1,1.948793841E-1
1.314691667E2,3.760995716E-1,1.875451893E-1
1.314733333E2,3.754841087E-1,1.802400187E-1
1.314775000E2,3.746675270E-1,1.733613067E-1
1.314816667E2,3.735764617E-1,1.660583678E-1
1.314858333E2,3.724124480E-1,1.589646573E-1
1.314900000E2,3.706265189E-1,1.512317216E-1
1.314941667E2,3.686986800E-1,1.443713354E-1
1.314983333E2,3.665481916E-1,1.374053332E-1
1.315025000E2,3.639859958E-1,1.315567302E-1
1.315066667E2,3.620716015E-1,1.266418833E-1
1.315108333E2,3.583929131E-1,1.203155235E-1
1.315150000E2,3.535081122E-1,1.152277828E-1
1.315191667E2,3.485427570E-1,1.111959248E-1
1.315233333E2,3.429114692E-1,1.075512971E-1
1.315275000E2,3.367390950E-1,1.048241075E-1
1.315316667E2,3.297695961E-1,1.024162858E-1
1.315358333E2,3.218781263E-1,9.979762435E-2
1.315400000E2,3.163381420E-1,9.912702943E-2
1.315441667E2,3.061285999E-1,9.693898364E-2
1.315483333E2,2.981765201E-1,9.392311964E-2
1.315525000E2,2.892327939E-1,9.095970657E-2
1.315566667E2,2.819773402E-1,9.013344246E-2
1.315608333E2,2.727630708E-1,8.762874843E-2
1.315650000E2,2.636003457E-1,8.618175017E-2
1.315691667E2,2.550953943E-1,8.494196548E-2
1.315733333E2,2.457290819E-1,8.388854349E-2
1.315775000E2,2.363663957E-1,8.257092420E-2
1.315816667E2,2.269349406E-1,8.145054633E-2
1.315858333E2,2.178219468E-1,8.119334248E-2
1.315900000E2,2.087840679E-1,8.027655194E-2
1.315941667E2,1.988097132E-1,8.020571081E-2
1.315983333E2,1.884272773E-1,8.098807154E-2
1.316025000E2,1.786429115E-1,8.151439401E-2
1.316066667E2,1.698295631E-1,8.176278841E-2
1.316108333E2,1.593785807E-1,8.246026242E-2
1.316150000E2,1.506043110E-1,8.353113299E-2
1.316191667E2,1.410458810E-1,8.557231259E-2
1.316233333E2,1.313987920E-1,8.747359691E-2
1.316275000E2,1.226288828E-1,9.034205848E-2
